1,0.000612,100,163350,0.43261,0,501.1,0,0.30015,0.00021259
2,0.000366,100,273070,0.43261,0,502.1,0,0.34754,0.00012716
3,0.00032,100,312930,0.43261,0,503.1,0,0.38251,0.00011096
4,0.000268,100,372730,0.43261,0,504.1,0,0.41153,9.3162e-05
5,0.000225,100,444880,0.43261,0,505.1,0,0.43686,7.8054e-05
6,0.000241,100,415680,0.43261,0,506.1,0,0.45966,8.3538e-05
7,0.000218,100,457950,0.43261,0,507.1,0,0.48056,7.5826e-05
8,0.000186,100,537680,0.43261,0,508.1,0,0.50054,6.4583e-05
9,0.000195,100,512740,0.43261,0,509.1,0,0.51928,6.7723e-05
10,0.000178,100,561430,0.43261,0,510.1,0,0.53713,6.185e-05
11,0.000149,100,669460,0.43261,0,511.1,0,0.55388,5.187e-05
12,0.000162,100,615590,0.43261,0,512.1,0,0.56985,5.6409e-05
13,0.000141,100,710030,0.43261,0,513.1,0,0.58499,4.8906e-05
14,0.000137,100,732600,0.43261,0,514.1,0,0.59948,4.7399e-05
15,0.000142,100,705890,0.43261,0,515.1,0,0.61386,4.9193e-05
16,0.000124,100,805410,0.43261,0,516.1,0,0.62774,4.3114e-05
17,0.000146,100,682760,0.43261,0,517.1,0,0.64112,5.0859e-05
18,0.000122,100,820910,0.43261,0,518.1,0,0.65392,4.23e-05
19,9.72e-05,100,1028300,0.43261,0,519.1,0,0.66642,3.377e-05
20,0.000137,100,728260,0.43261,0,520.1,0,0.67847,4.7682e-05
21,0.00012,100,831230,0.43261,0,521.1,0,0.69005,4.1775e-05
22,8.39e-05,100,1191300,0.43261,0,522.1,0,0.70131,2.9148e-05
23,0.000114,100,876000,0.43261,0,523.1,0,0.71214,3.964e-05
24,0.000116,100,865780,0.43261,0,524.1,0,0.7227,4.0108e-05
25,8.02e-05,100,1246700,0.43261,0,525.1,0,0.73298,2.7854e-05
26,0.000108,100,927520,0.43261,0,526.1,0,0.74343,3.7438e-05
27,0.000115,100,866190,0.43261,0,527.1,0,0.75346,4.0089e-05
28,0.000108,100,922810,0.43261,0,528.1,0,0.76328,3.7629e-05
29,9.14e-05,100,1094000,0.43261,0,529.1,0,0.77281,3.174e-05
