1,0.001,110,109980,0.47587,0,0,0,0.39008,0.0003473
2,0.000654,110,168090,0.47587,0,0,0,0.46967,0.00022724
3,0.000557,110,197600,0.47587,0,0,0,0.52935,0.00019331
4,0.000476,110,230920,0.47587,0,0,0,0.58073,0.00016541
5,0.000463,110,237410,0.47587,0,0,0,0.62751,0.00016089
6,0.000407,110,269950,0.47587,0,0,0,0.67111,0.0001415
7,0.00041,110,268070,0.47587,0,0,0,0.71218,0.00014249
8,0.000386,110,285120,0.47587,0,0,0,0.75195,0.00013397
9,0.000396,110,277810,0.47587,0,0,0,0.7906,0.00013749
10,0.000356,110,308600,0.47587,0,0,0,0.82804,0.00012378
11,0.000383,110,286850,0.47587,0,0,0,0.86469,0.00013316
12,0.000351,110,313160,0.47587,0,0,0,0.90084,0.00012197
13,0.000375,110,293720,0.47587,0,0,0,0.93661,0.00013005
14,0.000351,110,313520,0.47587,0,0,0,0.97134,0.00012183
15,0.000335,110,328140,0.47587,0,0,0,1.0058,0.0001164
16,0.000342,110,321370,0.47587,0,0,0,1.0402,0.00011886
17,0.000363,110,302850,0.47587,0,0,0,1.0744,0.00012613
18,0.000306,110,359640,0.47587,0,0,0,1.1082,0.00010621
19,0.000349,110,315280,0.47587,0,0,0,1.1419,0.00012115
20,0.000348,110,315660,0.47587,0,0,0,1.1757,0.00012101
21,0.000315,110,349080,0.47587,0,0,0,1.2098,0.00010942
22,0.000326,110,337630,0.47587,0,0,0,1.244,0.00011313
23,0.000358,110,306940,0.47587,0,0,0,1.2785,0.00012444
24,0.000336,110,326930,0.47587,0,0,0,1.313,0.00011684
25,0.000348,110,315780,0.47587,0,0,0,1.348,0.00012096
26,0.000353,110,311290,0.47587,0,0,0,1.3831,0.00012271
27,0.000342,110,321910,0.47587,0,0,0,1.4184,0.00011866
28,0.000378,110,291360,0.47587,0,0,0,1.4541,0.0001311
29,0.000334,110,329700,0.47587,0,0,0,1.4901,0.00011585
30,0.000376,110,292570,0.47587,0,0,0,1.526,0.00013056
31,0.000381,110,288640,0.47587,0,0,0,1.5623,0.00013234
32,0.000343,110,320260,0.47587,0,0,0,1.5991,0.00011927
33,0.000381,110,289050,0.47587,0,0,0,1.6363,0.00013215
34,0.000399,110,275410,0.47587,0,0,0,1.674,0.00013869
35,0.000395,110,278540,0.47587,0,0,0,1.7121,0.00013714
36,0.000387,110,284210,0.47587,0,0,0,1.7508,0.0001344
37,0.000391,110,281610,0.47587,0,0,0,1.7893,0.00013564
38,0.000405,110,271680,0.47587,0,0,0,1.8286,0.0001406
39,0.000397,110,277000,0.47587,0,0,0,1.8685,0.0001379
40,0.00039,110,282310,0.47587,0,0,0,1.9087,0.0001353
41,0.00043,110,255630,0.47587,0,0,0,1.9492,0.00014942
42,0.000414,110,265970,0.47587,0,0,0,1.9903,0.00014361
43,0.000368,110,299220,0.47587,0,0,0,2.0319,0.00012765
44,0.000428,110,257070,0.47587,0,0,0,2.074,0.00014859
45,0.000432,110,254610,0.47587,0,0,0,2.1167,0.00015002
46,0.000422,110,260460,0.47587,0,0,0,2.1599,0.00014666
47,0.00046,110,239110,0.47587,0,0,0,2.2036,0.00015975
48,0.000457,110,240720,0.47587,0,0,0,2.2482,0.00015868
49,0.000437,110,251930,0.47587,0,0,0,2.2931,0.00015162
50,0.000469,110,234390,0.47587,0,0,0,2.3387,0.00016297
51,0.000462,110,237900,0.47587,0,0,0,2.3852,0.00016056
52,0.00047,110,234050,0.47587,0,0,0,2.4319,0.0001632
53,0.000481,110,228690,0.47587,0,0,0,2.4797,0.00016703
54,0.000495,110,222150,0.47587,0,0,0,2.528,0.00017194
55,0.000484,110,227360,0.47587,0,0,0,2.5769,0.000168
56,0.000505,110,217790,0.47587,0,0,0,2.6269,0.00017538
57,0.000504,110,218200,0.47587,0,0,0,2.6773,0.00017506
58,0.000528,110,208180,0.47587,0,0,0,2.7288,0.00018349
