1,0.0016,120,75033,0.51913,0,501.1,0,0.50238,0.00055535
2,0.00121,120,98767,0.51913,0,502.1,0,0.63835,0.0004219
3,0.00114,120,104980,0.51913,0,503.1,0,0.75506,0.00039693
4,0.00116,120,103620,0.51913,0,504.1,0,0.86956,0.00040215
5,0.00125,120,95632,0.51913,0,505.1,0,0.99002,0.00043573
6,0.00144,120,83518,0.51913,0,506.1,0,1.1238,0.00049893
7,0.00175,120,68602,0.51913,0,507.1,0,1.2809,0.00060742
8,0.00222,120,54077,0.51913,0,508.1,0,1.4773,0.00077056
9,0.00301,120,39847,0.51913,0,509.1,0,1.7363,0.0010457
10,0.00441,120,27202,0.51913,0,510.1,0,2.1003,0.0015318
11,0.00692,120,17330,0.51913,0,511.1,0,2.6535,0.0024045
12,0.0103,120,11602,0.51913,0,512.1,0,3.5157,0.0035916
13,0.0139,120,8663.6,0.51913,0,513.1,0,4.7261,0.0048098
14,0.0179,120,6696.7,0.51913,0,514.1,0,6.2991,0.0062224
15,0.0273,120,4397,0.51913,0,515.1,0,8.4825,0.0094768
16,0.047,120,2552.8,0.51913,0,516.1,0,12.14,0.016323
17,0.0823,120,1458.8,0.51913,0,517.1,0,18.411,0.028564
18,0.137,120,873.74,0.51913,0,518.1,0,29.176,0.047691
19,0.22,120,545.74,0.51913,0,519.1,0,46.794,0.076354
20,0.339,120,354.17,0.51913,0,520.1,0,74.392,0.11765
21,0.505,120,237.67,0.51913,0,521.1,0,116.16,0.17533
22,0.71,120,169.06,0.51913,0,522.1,0,176.77,0.24649
23,0.896,120,133.94,0.51913,0,523.1,0,257.45,0.3111
24,0.987,120,121.52,0.51913,0,524.1,0,352.52,0.3429
25,0.963,120,124.64,0.51913,0,525.1,0,450.67,0.33431
26,0.875,120,137.07,0.51913,0,526.1,0,542.95,0.30401
27,0.766,120,156.62,0.51913,0,527.1,0,625.21,0.26605
28,0.636,120,188.55,0.51913,0,528.1,0,695.67,0.22099
29,0.515,120,233.1,0.51913,0,529.1,0,752.87,0.17877
30,0.429,120,279.55,0.51913,0,530.1,0,799.97,0.14906
31,0.366,120,328.11,0.51913,0,531.1,0,839.47,0.127
32,0.312,120,384.5,0.51913,0,532.1,0,873.19,0.10837
33,0.273,120,439.43,0.51913,0,533.1,0,902.39,0.094827
34,0.241,120,498.55,0.51913,0,534.1,0,928.02,0.083581
35,0.207,120,579.54,0.51913,0,535.1,0,950.35,0.071901
36,0.182,120,661.13,0.51913,0,536.1,0,969.82,0.063027
37,0.163,120,736.31,0.51913,0,537.1,0,987.06,0.056593
38,0.148,120,812.7,0.51913,0,538.1,0,1002.5,0.051273
39,0.131,120,914.33,0.51913,0,539.1,0,1016.4,0.045574
40,0.119,120,1009,0.51913,0,540.1,0,1028.9,0.041297
41,0.108,120,1113.6,0.51913,0,541.1,0,1040.2,0.037418
42,0.095,120,1262.8,0.51913,0,542.1,0,1050.4,0.032998
43,0.0874,120,1373.8,0.51913,0,543.1,0,1059.4,0.030333
44,0.0812,120,1478.3,0.51913,0,544.1,0,1067.8,0.028188
45,0.0745,120,1610.1,0.51913,0,545.1,0,1075.5,0.025879
46,0.0686,120,1748.8,0.51913,0,546.1,0,1082.6,0.023827
47,0.0629,120,1909.2,0.51913,0,547.1,0,1089.1,0.021826
48,0.0578,120,2075.2,0.51913,0,548.1,0,1095,0.02008
49,0.0526,120,2280.7,0.51913,0,549.1,0,1100.5,0.01827
50,0.0482,120,2492,0.51913,0,550.1,0,1105.6,0.016721
51,0.0454,120,2645.4,0.51913,0,551.1,0,1110.3,0.015752
52,0.0416,120,2882.1,0.51913,0,552.1,0,1114.6,0.014458
53,0.0378,120,3175.7,0.51913,0,553.1,0,1118.6,0.013121
54,0.0355,120,3378.3,0.51913,0,554.1,0,1122.3,0.012335
55,0.0319,120,3762.8,0.51913,0,555.1,0,1125.6,0.011074
56,0.03,120,3996,0.51913,0,556.1,0,1128.7,0.010428
57,0.0276,120,4348.6,0.51913,0,557.1,0,1131.6,0.0095823
58,0.0252,120,4768.9,0.51913,0,558.1,0,1134.2,0.0087378
59,0.024,120,4997.4,0.51913,0,559.1,0,1136.7,0.0083383
60,0.0217,120,5523.3,0.51913,0,560.1,0,1139,0.0075444
61,0.0198,120,6063.3,0.51913,0,561.1,0,1141.1,0.0068725
62,0.0188,120,6369.3,0.51913,0,562.1,0,1143,0.0065423
63,0.0172,120,6957.8,0.51913,0,563.1,0,1144.8,0.0059889
64,0.0153,120,7822,0.51913,0,564.1,0,1146.4,0.0053272
65,0.0141,120,8533.7,0.51913,0,565.1,0,1147.9,0.004883
66,0.0132,120,9090.6,0.51913,0,566.1,0,1149.3,0.0045838
67,0.0124,120,9714.6,0.51913,0,567.1,0,1150.5,0.0042894
68,0.0112,120,10749,0.51913,0,568.1,0,1151.7,0.0038767
69,0.01,120,11960,0.51913,0,569.1,0,1152.8,0.0034841
70,0.00917,120,13082,0.51913,0,570.1,0,1153.7,0.0031854
71,0.00836,120,14349,0.51913,0,571.1,0,1154.6,0.002904
72,0.00779,120,15402,0.51913,0,572.1,0,1155.4,0.0027054
73,0.00722,120,16626,0.51913,0,573.1,0,1156.2,0.0025063
74,0.00673,120,17842,0.51913,0,574.1,0,1156.9,0.0023354
75,0.00615,120,19519,0.51913,0,575.1,0,1157.5,0.0021349
76,0.00562,120,21355,0.51913,0,576.1,0,1158.1,0.0019513
77,0.00508,120,23623,0.51913,0,577.1,0,1158.6,0.0017639
78,0.00455,120,26391,0.51913,0,578.1,0,1159.1,0.001579
79,0.00407,120,29489,0.51913,0,579.1,0,1159.5,0.0014131
80,0.00366,120,32815,0.51913,0,580.1,0,1159.9,0.0012698
81,0.00327,120,36673,0.51913,0,581.1,0,1160.3,0.0011362
82,0.0029,120,41341,0.51913,0,582.1,0,1160.6,0.0010079
83,0.00259,120,46340,0.51913,0,583.1,0,1160.9,0.00089922
84,0.00229,120,52431,0.51913,0,584.1,0,1161.1,0.00079476
85,0.00204,120,58709,0.51913,0,585.1,0,1161.3,0.00070977
86,0.00176,120,68163,0.51913,0,586.1,0,1161.5,0.00061132
87,0.00159,120,75526,0.51913,0,587.1,0,1161.7,0.00055172
88,0.00141,120,85335,0.51913,0,588.1,0,1161.8,0.00048831
89,0.0012,120,99618,0.51913,0,589.1,0,1162,0.00041829
90,0.00103,120,116730,0.51913,0,590.1,0,1162.1,0.00035698
91,0.00089,120,134840,0.51913,0,591.1,0,1162.2,0.00030902
92,0.000793,120,151240,0.51913,0,592.1,0,1162.3,0.00027551
93,0.000665,120,180480,0.51913,0,593.1,0,1162.3,0.00023089
94,0.000545,120,220030,0.51913,0,594.1,0,1162.4,0.00018938
95,0.000491,120,244270,0.51913,0,595.1,0,1162.4,0.00017059
96,0.000405,120,296450,0.51913,0,596.1,0,1162.5,0.00014056
97,0.000335,120,357900,0.51913,0,597.1,0,1162.5,0.00011643
98,0.000292,120,411330,0.51913,0,598.1,0,1162.6,0.00010131
99,0.000242,120,495220,0.51913,0,599.1,0,1162.6,8.4143e-05
100,0.000187,120,643360,0.51913,0,600.1,0,1162.6,6.4769e-05
