1,0.0288,30,1041.4,0.12978,0,501.1,0,11.757,0.010004
2,0.0167,30,1792.6,0.12978,0,502.1,0,13.842,0.0058115
3,0.013,30,2302.9,0.12978,0,503.1,0,15.301,0.0045236
4,0.0112,30,2681.3,0.12978,0,504.1,0,16.502,0.0038852
5,0.00992,30,3023.2,0.12978,0,505.1,0,17.562,0.0034459
6,0.00865,30,3469.4,0.12978,0,506.1,0,18.486,0.0030026
7,0.00772,30,3888.5,0.12978,0,507.1,0,19.301,0.002679
8,0.00701,30,4280.8,0.12978,0,508.1,0,20.036,0.0024335
9,0.00642,30,4675.8,0.12978,0,509.1,0,20.706,0.002228
10,0.00594,30,5051.5,0.12978,0,510.1,0,21.323,0.0020622
11,0.0056,30,5358.4,0.12978,0,511.1,0,21.898,0.0019441
12,0.0053,30,5656.3,0.12978,0,512.1,0,22.442,0.0018417
13,0.00504,30,5957.5,0.12978,0,513.1,0,22.959,0.0017486
14,0.00484,30,6202.9,0.12978,0,514.1,0,23.452,0.0016794
15,0.00471,30,6366.6,0.12978,0,515.1,0,23.931,0.0016363
16,0.0045,30,6666.7,0.12978,0,516.1,0,24.392,0.0015626
17,0.00424,30,7079.5,0.12978,0,517.1,0,24.828,0.0014715
18,0.00404,30,7423,0.12978,0,518.1,0,25.242,0.0014034
19,0.00384,30,7820.7,0.12978,0,519.1,0,25.638,0.001332
20,0.00372,30,8060.7,0.12978,0,520.1,0,26.017,0.0012924
21,0.00355,30,8446.6,0.12978,0,521.1,0,26.381,0.0012333
22,0.0034,30,8811.2,0.12978,0,522.1,0,26.73,0.0011823
23,0.00329,30,9112.2,0.12978,0,523.1,0,27.066,0.0011432
24,0.00318,30,9435.2,0.12978,0,524.1,0,27.388,0.0011041
25,0.00306,30,9814,0.12978,0,525.1,0,27.7,0.0010615
26,0.00295,30,10174,0.12978,0,526.1,0,28.002,0.0010239
27,0.00288,30,10425,0.12978,0,527.1,0,28.294,0.0009993
28,0.00282,30,10638,0.12978,0,528.1,0,28.576,0.0009793
29,0.00271,30,11058,0.12978,0,529.1,0,28.853,0.0009421
30,0.00268,30,11201,0.12978,0,530.1,0,29.123,0.00093
31,0.00263,30,11400,0.12978,0,531.1,0,29.388,0.00091384
32,0.00254,30,11791,0.12978,0,532.1,0,29.647,0.00088351
33,0.00251,30,11950,0.12978,0,533.1,0,29.9,0.00087174
34,0.00246,30,12204,0.12978,0,534.1,0,30.149,0.00085357
