0.0047339,0.19665
0.0047726,0.1898
0.0048114,0.18198
0.00485,0.17469
0.0048884,0.16777
0.0049272,0.16093
0.0049656,0.15383
0.005004,0.14742
0.0050426,0.1414
0.0050813,0.13498
0.0051195,0.12908
0.0051581,0.12996
0.0051969,0.12974
0.0052355,0.11223
0.0052741,0.1064
0.0053129,0.10154
0.0053516,0.096818
0.0053901,0.091835
0.0054287,0.086965
0.0054675,0.082672
0.0055061,0.078309
0.0055445,0.075351
0.0055832,0.070356
0.0056216,0.066378
0.00566,0.062603
0.0056987,0.061493
0.0057375,0.055928
0.005776,0.052472
0.0058146,0.049433
0.0058533,0.045988
0.0058918,0.043356
0.0059303,0.040767
0.005969,0.0379
0.0060076,0.035555
0.0060463,0.033403
0.0060849,0.030937
0.0061233,0.028747
0.006162,0.026587
0.0062006,0.024714
0.0062394,0.022947
0.006278,0.021461
0.0063166,0.019376
0.0063552,0.017981
0.0063936,0.016301
0.0064322,0.015016
0.0064708,0.014087
0.0065093,0.01266
0.006548,0.01142
0.0065865,0.010625
0.0066251,0.0095978
0.0066636,0.0088357
0.0067023,0.0079856
0.006741,0.0071949
0.0067798,0.0064977
0.0068184,0.0059487
0.0068569,0.0054157
0.0068956,0.0049486
0.0069341,0.0044983
0.0069727,0.0041244
0.0070113,0.0038175
0.0070497,0.0035014
0.0070882,0.0032461
0.0071269,0.0031095
0.0071654,0.0029167
0.007204,0.0027549
0.0072428,0.0027228
0.0072815,0.0026714
0.0073202,0.0026728
0.0073588,0.0027759
0.0073974,0.0027306
0.0074359,0.0028092
0.0074745,0.0030025
0.0075131,0.0029501
0.0075517,0.0030924
0.0075901,0.0060126
0.0076286,0.0035022
0.0076673,0.0036069
0.0077058,0.0038579
0.0077445,0.0041344
0.0077834,0.0043421
0.0078219,0.0045328
0.0078606,0.0048096
0.0078992,0.0050625
0.0079377,0.0051741
0.0079763,0.0055171
0.0080147,0.0058613
0.0080533,0.0061383
0.0080918,0.0063276
0.0081303,0.006627
0.008169,0.0067998
0.0082077,0.0071721
0.0082463,0.0074029
0.008285,0.0076718
0.0083237,0.0079096
0.0083624,0.0080623
0.0084009,0.0085269
0.0084395,0.0085304
0.0084781,0.0088967
0.0085166,0.0091169
0.0085552,0.0092963
0.0085937,0.0093854
0.0086324,0.0096108
0.0086709,0.009829
0.0087095,0.0098903
0.0087483,0.010015
0.0087867,0.010222
0.0088253,0.010484
0.0088641,0.010464
0.0089025,0.010568
0.0089412,0.011492
0.0089798,0.010664
0.0090185,0.011544
0.009057,0.010865
0.0090956,0.011208
0.0091342,0.0111
0.0091728,0.011127
0.0092115,0.011191
0.0092502,0.011197
0.0092888,0.011126
0.0093272,0.01104
0.0093659,0.01117
0.0094044,0.01121
0.009443,0.011088
0.0094815,0.011123
0.00952,0.011121
0.0095586,0.010657
0.0095973,0.010881
0.0096358,0.01074
0.0096745,0.010642
0.0097132,0.010613
0.0097519,0.010536
0.0097905,0.01043
0.0098292,0.010247
0.0098679,0.010128
0.0099064,0.0095718
0.009945,0.0091875
0.0099835,0.0089458
0.010022,0.0087841
0.010061,0.0087347
0.010099,0.0086881
0.010137,0.0087234
0.010176,0.0084663
0.010215,0.0084077
0.010254,0.0082695
0.010292,0.0081615
0.010331,0.007918
0.01037,0.0078224
0.010408,0.0075278
0.010447,0.0074414
0.010485,0.007115
0.010524,0.0065472
0.010562,0.0062881
0.010601,0.0060989
0.010639,0.0059987
0.010678,0.0060076
0.010717,0.0058346
0.010755,0.0069685
0.010794,0.0061282
0.010833,0.0054542
0.010871,0.0052937
0.01091,0.0050988
0.010948,0.0051529
0.010987,0.0047335
0.011026,0.0044985
0.011064,0.004361
0.011103,0.0041595
0.011141,0.0040105
0.01118,0.0038223
0.011219,0.0038579
0.011257,0.0035392
0.011296,0.0033121
0.011334,0.0032786
0.011373,0.0030798
0.011411,0.002963
0.01145,0.002816
0.011489,0.0027083
0.011527,0.0025592
0.011566,0.0023962
0.011605,0.0023607
0.011643,0.0022299
0.011682,0.0021102
0.01172,0.0019338
0.011759,0.001864
0.011798,0.0017508
0.011836,0.0017187
0.011875,0.001603
0.011913,0.0015049
0.011952,0.0016066
0.011991,0.0013858
0.012029,0.001308
0.012068,0.0012515
0.012106,0.0011745
0.012145,0.0011186
0.012183,0.001119
0.012222,0.0010697
0.012261,0.00096991
0.012299,0.00096632
0.012338,0.00093191
0.012377,0.000887
0.012415,0.00084339
0.012454,0.00088377
0.012492,0.0025572
0.012531,0.0018773
0.012569,0.00078893
0.012608,0.00073741
0.012646,0.00079095
0.012685,0.0007448
0.012724,0.00079056
0.012763,0.00075043
0.012801,0.00082062
0.01284,0.0010238
0.012879,0.00078731
0.012917,0.00075847
0.012956,0.00081521
0.012994,0.00082501
0.013033,0.00081712
0.013071,0.00083572
0.01311,0.00089521
0.013148,0.0008712
0.013187,0.0010467
0.013225,0.01974
0.013264,0.00087002
0.013303,0.00095035
0.013342,0.0010096
0.01338,0.29882
0.013419,0.0010635
0.013457,0.0010624
0.013496,0.0011003
0.013535,0.0011221
0.013573,0.0011618
0.013612,0.0012448
0.01365,0.0011322
0.013689,0.001221
0.013728,0.001246
0.013766,0.0012634
0.013805,0.001291
0.013843,0.0013393
0.013882,0.0013903
0.01392,0.0013677
0.013959,0.0014424
0.013998,0.0014533
0.014036,0.0014748
0.014075,0.0014966
0.014113,0.0015182
0.014152,0.0014478
0.014191,0.0024347
0.014229,0.0015368
0.014268,0.0015722
0.014307,0.0015917
0.014345,0.0015617
0.014384,0.0016231
0.014422,0.0016225
0.014461,0.001596
0.014499,0.0015352
0.014538,0.0016928
0.014577,0.0016176
0.014615,0.0016727
0.014654,0.0016031
0.014692,0.0016523
0.014731,0.0016477
0.01477,0.0016135
0.014809,0.001679
0.014847,0.0016503
0.014886,0.001646
0.014924,0.0016218
0.014963,0.0015492
0.015001,0.0017128
0.01504,0.0015677
0.015078,0.0015969
0.015117,0.0015549
0.015155,0.0015242
0.015194,0.0015944
0.015233,0.0058074
0.015272,0.0015303
0.01531,0.0015317
0.015349,0.0014432
0.015388,0.0014669
0.015426,0.0015168
0.015465,0.0014432
0.015503,0.0014008
0.015542,0.0013545
0.01558,0.0013866
0.015619,0.0013492
0.015657,0.0013056
0.015696,0.0012777
0.015734,0.0012739
0.015773,0.001241
0.015812,0.0011525
0.015851,0.0012575
0.015889,0.00117
0.015928,0.0011269
0.015967,0.0011187
0.016005,0.0011603
0.016044,0.0010449
0.016082,0.0010562
0.016121,0.0010067
0.016159,0.00095683
0.016198,0.0011024
0.016237,0.00092224
0.016275,0.00096634
0.016313,0.0008967
0.016352,0.00090874
0.016391,0.00087805
0.016429,0.00080956
0.016468,0.0014136
0.016507,0.00078132
0.016545,0.00075456
0.016584,0.00070973
0.016623,0.00067333
0.016661,0.00070274
0.0167,0.00063684
0.016738,0.00058478
0.016777,0.00060027
0.016816,0.0004945
0.016854,0.00050096
0.016893,0.00052764
0.016931,0.00068242
0.01697,0.00049435
0.017008,0.00048777
0.017047,0.00047298
0.017086,0.0004791
0.017124,0.00044905
0.017163,0.00041773
0.017202,0.00042196
0.01724,0.00043181
0.017279,0.000411
0.017317,0.00038672
0.017356,0.00038317
0.017394,0.00038326
0.017433,0.00038181
0.017472,0.0003684
0.01751,0.00035433
0.017549,0.00031945
0.017587,0.00035458
0.017626,0.00030643
0.017665,0.00033598
0.017703,0.00035545
0.017742,0.00031751
0.01778,0.00029549
0.017819,0.00029913
0.017858,0.00029525
0.017896,0.0003103
0.017935,0.0003139
0.017973,0.00031585
0.018012,0.00029776
0.018051,0.00031634
0.018089,0.00030526
0.018128,0.00030516
0.018166,0.00030475
0.018205,0.00032793
0.018243,0.00029705
0.018282,0.0003044
0.018321,0.00029109
0.018359,0.00028736
0.018398,0.00029183
0.018437,0.00030737
0.018475,0.00029328
0.018514,0.00031358
0.018553,0.00031011
0.018591,0.00026853
0.01863,0.00029022
0.018668,0.0003271
0.018707,0.00030002
0.018745,0.00030127
0.018784,0.00032072
0.018823,0.00030816
0.018861,0.00030778
0.0189,0.00032913
0.018939,0.00034577
0.018977,0.0002789
0.019016,0.00029034
0.019054,0.00027274
0.019093,0.00025323
0.019132,0.00029384
0.01917,0.00029821
0.019209,0.00028819
0.019247,0.0002992
0.019286,0.00025848
0.019324,0.00027779
0.019363,0.00026146
0.019401,0.00055965
0.01944,0.00026965
0.019479,0.00023119
0.019517,0.00026029
0.019556,0.00022356
0.019595,0.00023947
0.019633,0.00026544
0.019672,0.00026871
0.01971,0.00027554
0.019749,0.00026294
0.019788,0.00023895
0.019827,0.00021478
0.019865,0.00023795
0.019903,0.0002423
0.019942,0.00021677
0.01998,0.00022548
